date,open,high,low,close,volume
11/19/2019 0:00,4.35,4.46,4.28,4.36,27535000
11/20/2019 0:00,4.42,4.42,4.1,4.15,12778000
11/21/2019 0:00,4.2,4.2,3.97,4,12131500
11/22/2019 0:00,4,4.18,3.98,4.1,7710500
11/25/2019 0:00,4.1,4.2,4.04,4.1,6314500
11/26/2019 0:00,4.17,4.25,3.98,4.07,18731500
11/27/2019 0:00,4.13,4.14,4.02,4.07,3422000
11/28/2019 0:00,4.09,4.19,4.05,4.11,6965500
11/29/2019 0:00,4.15,4.28,4.12,4.2,16430500
12/2/2019 0:00,4.26,4.69,4.18,4.59,40850000
12/3/2019 0:00,4.68,4.86,4.6,4.69,42806000
12/4/2019 0:00,4.64,4.7,4.55,4.62,15975000
12/5/2019 0:00,4.7,4.83,4.61,4.72,20047000
12/6/2019 0:00,4.8,4.8,4.65,4.7,8218500
12/9/2019 0:00,4.7,4.74,4.55,4.57,9597500
12/10/2019 0:00,4.57,4.65,4.49,4.63,15845500
12/11/2019 0:00,4.63,4.64,4.47,4.49,12691500
12/12/2019 0:00,4.49,4.52,4.3,4.38,7391500
12/13/2019 0:00,4.48,4.5,4.31,4.4,3794000
12/16/2019 0:00,4.45,4.57,4.42,4.5,7165500
12/17/2019 0:00,4.5,4.55,4.25,4.4,16701000
12/18/2019 0:00,4.36,4.36,4.22,4.27,12430500
12/19/2019 0:00,4.25,4.3,4.1,4.14,6081000
12/20/2019 0:00,4.14,4.23,4.08,4.12,7373500
12/23/2019 0:00,4.08,4.15,3.96,4,6660000
12/24/2019 0:00,3.96,4.19,3.9,4.15,9525000
12/26/2019 0:00,4.2,4.22,4.1,4.19,4663000
12/27/2019 0:00,4.15,4.19,4,4.06,10996500
12/30/2019 0:00,4.14,4.46,4.14,4.35,19107000
12/31/2019 0:00,4.38,4.44,4.33,4.37,13799000
1/1/2020 0:00,4.6,5,4.54,4.76,119386000
1/2/2020 0:00,4.79,4.9,4.68,4.77,46828000
1/3/2020 0:00,4.8,4.8,4.56,4.62,20210500
1/6/2020 0:00,4.5,4.75,4.4,4.53,46030000
1/7/2020 0:00,4.56,4.7,4.52,4.58,16090500
1/8/2020 0:00,4.51,4.63,4.39,4.43,39458000
1/9/2020 0:00,4.56,4.77,4.54,4.73,33460500
1/10/2020 0:00,4.77,4.79,4.59,4.62,17211000
1/13/2020 0:00,4.7,4.7,4.59,4.64,6415500
1/14/2020 0:00,4.64,4.7,4.5,4.52,13576500
1/15/2020 0:00,4.55,4.55,4.44,4.46,5023000
1/16/2020 0:00,4.49,4.53,4.45,4.48,6161500
1/17/2020 0:00,4.5,4.53,4.45,4.47,7129500
1/20/2020 0:00,4.49,4.5,4.33,4.35,5144000
1/21/2020 0:00,4.4,4.43,4.31,4.35,5704500
1/22/2020 0:00,4.34,4.39,4.28,4.32,4461000
1/23/2020 0:00,4.36,4.48,4.33,4.38,3407000
1/24/2020 0:00,4.38,4.43,4.33,4.39,1336000
1/27/2020 0:00,4.4,4.4,4.33,4.36,3698500
1/28/2020 0:00,4.35,4.35,4.29,4.31,6534000
1/29/2020 0:00,4.3,4.35,4.16,4.22,9445000
1/30/2020 0:00,4.25,4.35,4.19,4.29,4047000
1/31/2020 0:00,4.38,4.38,4.22,4.25,4880500
2/3/2020 0:00,4.25,4.25,4.11,4.17,7038000
2/4/2020 0:00,4.27,4.38,4.14,4.33,7827500
2/6/2020 0:00,4.33,4.38,4.3,4.3,2694000
2/7/2020 0:00,4.25,4.3,4.17,4.2,2532500
2/10/2020 0:00,4.15,4.18,4.07,4.09,6991500
2/11/2020 0:00,4.15,4.2,4.06,4.13,2974000
2/12/2020 0:00,4.15,4.22,4.11,4.19,4964500
2/13/2020 0:00,4.2,4.27,4.15,4.2,1774000
2/14/2020 0:00,4.15,4.19,4.06,4.11,4348000
2/17/2020 0:00,4.08,4.15,4.05,4.1,1821500
2/18/2020 0:00,4.19,4.19,4.03,4.06,2835500
2/19/2020 0:00,4.1,4.14,4.06,4.09,1940500
2/20/2020 0:00,4.1,4.12,4.07,4.1,2221500
2/21/2020 0:00,4.07,4.1,4.06,4.07,749500
2/24/2020 0:00,4.1,4.1,3.89,3.91,10629500
2/25/2020 0:00,3.95,3.98,3.84,3.88,6862000
2/26/2020 0:00,3.92,3.96,3.84,3.85,3772500
2/27/2020 0:00,3.79,3.84,3.7,3.82,5171000
2/28/2020 0:00,3.85,3.85,3.71,3.75,3976000
3/2/2020 0:00,3.83,3.95,3.76,3.92,2703000
3/3/2020 0:00,4,4.05,3.85,3.9,2300000
3/4/2020 0:00,3.95,3.99,3.82,3.84,1601000
3/5/2020 0:00,3.89,4.04,3.89,3.99,3406500
3/6/2020 0:00,3.9,3.95,3.77,3.83,2298000
3/9/2020 0:00,3.7,3.75,3.4,3.54,20855500
3/10/2020 0:00,3.64,3.77,3.46,3.64,14896000
3/11/2020 0:00,3.75,3.75,3.52,3.53,5126000
3/12/2020 0:00,3.53,3.53,3.31,3.36,14730000
3/13/2020 0:00,3.28,3.45,3.22,3.41,6495000
3/16/2020 0:00,3.4,3.4,3.15,3.3,5008000
3/17/2020 0:00,3.23,3.43,3.18,3.23,3115500
3/18/2020 0:00,3.15,3.19,2.78,2.88,25474500
3/19/2020 0:00,2.8,3.2,2.6,3.04,22136500
3/20/2020 0:00,3.28,3.28,2.95,2.99,23415000
3/24/2020 0:00,2.71,2.8,2.57,2.65,25596500
3/25/2020 0:00,2.91,2.96,2.69,2.78,11624000
3/26/2020 0:00,2.83,3,2.73,2.75,21632000
3/27/2020 0:00,2.79,2.83,2.68,2.71,41173000
3/30/2020 0:00,2.71,2.71,2.6,2.65,34974000
3/31/2020 0:00,2.71,2.85,2.68,2.83,16823500
4/1/2020 0:00,2.88,2.88,2.75,2.8,8561500
4/2/2020 0:00,2.79,3.04,2.77,2.99,20586500
4/3/2020 0:00,3,3.09,2.93,2.99,12385500
4/6/2020 0:00,3,3.02,2.75,2.76,17013000
4/7/2020 0:00,2.8,2.84,2.74,2.79,8675500
4/8/2020 0:00,2.83,2.85,2.73,2.81,5468500
4/9/2020 0:00,2.85,2.95,2.85,2.88,11128500
4/10/2020 0:00,2.93,2.99,2.88,2.9,10549500
4/13/2020 0:00,2.9,2.91,2.78,2.8,6394000
4/14/2020 0:00,2.84,2.84,2.76,2.79,7474500
4/15/2020 0:00,2.84,2.9,2.8,2.83,7273000
4/16/2020 0:00,2.88,2.9,2.81,2.89,3898500
4/17/2020 0:00,3.06,3.16,3.01,3.09,23239000
4/20/2020 0:00,3.17,3.19,3,3.05,13706000
4/21/2020 0:00,2.93,3.03,2.89,2.91,9042500
4/22/2020 0:00,2.93,2.94,2.86,2.92,4585000
4/23/2020 0:00,2.95,3.03,2.9,2.92,3080000
4/24/2020 0:00,2.9,2.94,2.88,2.9,1939500
4/27/2020 0:00,2.88,2.94,2.84,2.9,3107000
4/28/2020 0:00,2.94,2.96,2.88,2.9,981500
4/29/2020 0:00,2.9,2.95,2.9,2.93,1985500
4/30/2020 0:00,2.97,3.02,2.96,3.01,8387000
5/4/2020 0:00,3,3,2.88,2.9,10370500
5/5/2020 0:00,2.91,2.95,2.86,2.87,8046500
5/6/2020 0:00,2.9,2.91,2.86,2.88,5787000
5/7/2020 0:00,2.9,2.9,2.82,2.85,5899000
5/8/2020 0:00,2.86,2.89,2.82,2.83,1282000
5/11/2020 0:00,2.84,2.91,2.82,2.89,4066500
5/12/2020 0:00,2.9,2.96,2.9,2.95,3923000
5/13/2020 0:00,2.93,3,2.91,2.97,4585000
5/14/2020 0:00,2.93,3,2.93,2.96,4607500
5/15/2020 0:00,3,3.09,2.96,3.06,12218500
5/18/2020 0:00,3.1,3.22,3.07,3.12,17952500
5/19/2020 0:00,3.16,3.22,3.13,3.2,9669500
5/20/2020 0:00,3.2,3.2,3.07,3.1,4934500
5/21/2020 0:00,3.1,3.15,3.08,3.1,7120000
5/28/2020 0:00,3.14,3.14,3.02,3.05,3466000
5/29/2020 0:00,3.09,3.18,3.06,3.16,5263500
6/1/2020 0:00,3.15,3.22,3.11,3.13,2995000
6/2/2020 0:00,3.18,3.2,3.14,3.16,5412500
6/3/2020 0:00,3.18,3.2,3.14,3.14,3097000
6/4/2020 0:00,3.14,3.15,3.03,3.05,4548000
6/5/2020 0:00,3.06,3.12,3.02,3.08,1234500
6/8/2020 0:00,3.08,3.13,3.08,3.11,1565000
6/9/2020 0:00,3.13,3.13,3.07,3.09,1216000
6/10/2020 0:00,3.1,3.11,3.06,3.07,3050500
6/11/2020 0:00,3.05,3.15,3.05,3.07,3986000
6/12/2020 0:00,3.1,3.1,3.02,3.04,4787000
6/15/2020 0:00,3.02,3.06,2.98,2.98,5578500
6/16/2020 0:00,3.01,3.02,2.96,3.01,1984000
6/17/2020 0:00,3,3.08,2.97,2.98,4920000
6/18/2020 0:00,2.99,3,2.88,2.91,5078000
6/19/2020 0:00,2.92,2.95,2.83,2.84,9130500
6/22/2020 0:00,2.9,2.97,2.88,2.96,2095000
6/23/2020 0:00,2.98,3,2.91,2.94,1831500
6/24/2020 0:00,2.98,2.98,2.85,2.9,8574500
6/25/2020 0:00,2.88,2.91,2.86,2.9,6736000
6/26/2020 0:00,2.95,2.99,2.87,2.89,5273000
6/29/2020 0:00,2.9,2.95,2.85,2.87,2076500
6/30/2020 0:00,2.95,3.05,2.91,3.01,9239500
7/1/2020 0:00,3.15,3.37,3.13,3.28,39105500
7/2/2020 0:00,3.31,3.36,3.16,3.18,11641000
7/3/2020 0:00,3.2,3.28,3.16,3.18,7531500
7/6/2020 0:00,3.25,3.33,3.21,3.23,6139000
7/7/2020 0:00,3.25,3.26,3.18,3.23,5136500
7/8/2020 0:00,3.23,3.25,3.17,3.2,5122500
7/9/2020 0:00,3.2,3.23,3.15,3.18,6302500
7/10/2020 0:00,3.14,3.24,3.14,3.19,4184500
7/13/2020 0:00,3.17,3.2,3.11,3.15,13011000
7/14/2020 0:00,3.14,3.46,3.11,3.39,39266000
7/15/2020 0:00,3.41,3.43,3.26,3.27,5554500
7/16/2020 0:00,3.35,3.35,3.27,3.32,5299000
7/17/2020 0:00,3.32,3.33,3.21,3.31,8126500
7/20/2020 0:00,3.31,3.35,3.22,3.3,15493000
7/21/2020 0:00,3.26,3.3,3.18,3.19,14134500
7/22/2020 0:00,3.22,3.23,3.13,3.16,12501500
7/23/2020 0:00,3.2,3.28,3.14,3.24,20881000
7/24/2020 0:00,3.15,3.2,3.15,3.16,16837500
7/27/2020 0:00,3.19,3.2,3.13,3.16,5104500
7/28/2020 0:00,3.16,3.24,3.16,3.2,5750000
7/29/2020 0:00,3.23,3.67,3.23,3.51,73290000
7/30/2020 0:00,3.57,3.6,3.46,3.49,6974500
8/3/2020 0:00,3.53,3.72,3.5,3.63,23026000
8/4/2020 0:00,3.65,3.69,3.54,3.56,11574000
8/5/2020 0:00,3.56,3.61,3.5,3.57,7095500
8/6/2020 0:00,3.56,3.91,3.55,3.84,37758000
8/7/2020 0:00,3.85,3.89,3.75,3.79,13298500
8/10/2020 0:00,3.8,3.87,3.65,3.68,13515500
8/11/2020 0:00,3.75,3.99,3.68,3.88,36002000
8/12/2020 0:00,3.95,4.02,3.81,3.83,16319500
8/13/2020 0:00,3.84,3.89,3.76,3.83,7632000
8/17/2020 0:00,3.85,4.01,3.84,3.93,15483500
8/18/2020 0:00,3.95,3.95,3.78,3.82,17736000
8/19/2020 0:00,3.87,3.89,3.8,3.87,7341500
8/20/2020 0:00,3.85,3.85,3.78,3.8,5345000
8/21/2020 0:00,3.8,3.8,3.68,3.71,8565500
8/24/2020 0:00,3.72,3.74,3.66,3.71,2900500
8/25/2020 0:00,3.71,3.81,3.7,3.79,5816500
8/26/2020 0:00,3.8,3.86,3.78,3.8,4617000
8/27/2020 0:00,3.83,4.05,3.83,3.88,28446000
8/28/2020 0:00,3.9,3.96,3.85,3.88,3162000
8/31/2020 0:00,3.87,3.92,3.83,3.85,4311000
9/1/2020 0:00,3.94,4.12,3.91,4.07,26462000
9/2/2020 0:00,4.11,4.37,4.02,4.3,54009500
9/3/2020 0:00,4.42,4.54,4.25,4.33,41810000
9/4/2020 0:00,4.38,4.4,4.2,4.29,23596500
9/7/2020 0:00,4.3,4.4,4.15,4.18,24308000
9/8/2020 0:00,4.19,4.28,4.1,4.11,32126500
9/9/2020 0:00,4.09,4.18,4.03,4.13,19127000
9/10/2020 0:00,4.14,4.28,4.14,4.17,37295500
9/11/2020 0:00,4.21,4.37,4.2,4.24,20730000
9/14/2020 0:00,4.24,4.32,4.08,4.1,12971000
9/15/2020 0:00,4.14,4.21,4.05,4.12,54037500
9/16/2020 0:00,4.15,4.24,3.99,4.07,70582000
9/17/2020 0:00,4.09,4.16,4.07,4.09,19722000
9/18/2020 0:00,4.15,4.34,4.1,4.28,35377500
9/21/2020 0:00,4.3,4.47,4.22,4.25,29596000
9/22/2020 0:00,4.24,4.3,4.09,4.13,28579000
9/23/2020 0:00,4.13,4.28,4.09,4.21,14590500
9/24/2020 0:00,4.2,4.31,4.14,4.18,40527500
9/25/2020 0:00,4.2,4.25,4.1,4.22,17541500
9/28/2020 0:00,4.32,4.37,4.17,4.21,30213000
9/29/2020 0:00,4.21,4.28,4.16,4.23,21172500
9/30/2020 0:00,4.25,4.35,4.17,4.21,24761000
10/1/2020 0:00,4.21,4.22,4.1,4.15,28892000
10/2/2020 0:00,4.1,4.28,4,4.04,35084000
10/5/2020 0:00,4.04,4.04,3.68,3.75,29159500
10/6/2020 0:00,3.81,3.9,3.72,3.83,12087000
10/7/2020 0:00,3.83,3.92,3.78,3.87,6856500
10/8/2020 0:00,3.9,3.9,3.75,3.83,5237000
10/9/2020 0:00,3.86,3.87,3.73,3.74,5316000
10/12/2020 0:00,3.8,3.89,3.67,3.74,13187500
10/13/2020 0:00,3.94,4,3.77,3.86,15629500
10/14/2020 0:00,3.84,3.89,3.71,3.79,5203000
10/15/2020 0:00,3.82,3.82,3.75,3.78,3501500
10/16/2020 0:00,3.85,3.88,3.76,3.83,4445500
10/19/2020 0:00,3.84,3.92,3.76,3.77,5421500
10/20/2020 0:00,3.84,4.18,3.82,4.04,21059500
10/21/2020 0:00,4.1,4.15,3.95,3.97,12561500
10/22/2020 0:00,3.99,4.09,3.84,3.9,5119500
10/23/2020 0:00,3.92,3.95,3.83,3.88,3203000
10/26/2020 0:00,3.91,3.95,3.87,3.92,3443500
10/27/2020 0:00,3.93,3.95,3.84,3.85,4344500
10/28/2020 0:00,3.86,3.86,3.77,3.83,2915000
10/29/2020 0:00,3.8,3.8,3.6,3.73,12529000
11/2/2020 0:00,3.7,3.85,3.56,3.75,12000500
11/3/2020 0:00,3.8,3.89,3.75,3.87,5953500
11/4/2020 0:00,3.88,3.93,3.7,3.74,6856500
11/5/2020 0:00,3.82,3.83,3.7,3.81,5390500
11/6/2020 0:00,3.89,3.89,3.72,3.74,3184000
11/9/2020 0:00,3.75,3.76,3.69,3.71,1383500
11/10/2020 0:00,3.76,3.8,3.68,3.69,3948000
11/11/2020 0:00,3.7,3.73,3.55,3.57,16423000
11/12/2020 0:00,3.68,3.68,3.53,3.55,9404500
11/13/2020 0:00,3.54,3.63,3.53,3.57,13110500
11/16/2020 0:00,3.63,3.91,3.63,3.75,24905000
11/17/2020 0:00,3.8,3.8,3.72,3.73,3610500
11/18/2020 0:00,3.73,3.73,3.65,3.68,5647000
11/19/2020 0:00,3.68,3.73,3.65,3.66,988000
11/20/2020 0:00,3.66,3.68,3.61,3.65,2906500
11/23/2020 0:00,3.62,3.62,3.53,3.59,4259500
11/24/2020 0:00,3.59,3.65,3.58,3.6,3512000
11/25/2020 0:00,3.6,3.72,3.6,3.69,6781500
11/26/2020 0:00,3.73,3.76,3.69,3.75,2250500
11/27/2020 0:00,3.75,3.92,3.7,3.76,23109000
11/30/2020 0:00,3.75,3.75,3.63,3.65,19590500
12/1/2020 0:00,3.67,3.73,3.65,3.69,5128000
12/2/2020 0:00,3.73,3.79,3.7,3.75,4240500
12/3/2020 0:00,3.75,3.77,3.68,3.69,3277000
12/4/2020 0:00,3.7,3.76,3.64,3.72,18745500
12/7/2020 0:00,3.72,3.75,3.66,3.66,2853500
12/8/2020 0:00,3.7,3.7,3.63,3.64,2548500
12/9/2020 0:00,3.68,3.74,3.63,3.69,9448500
12/10/2020 0:00,3.7,3.73,3.57,3.63,34142000
12/11/2020 0:00,3.65,3.8,3.59,3.7,16266000
12/14/2020 0:00,3.72,3.75,3.69,3.73,5174500
12/15/2020 0:00,3.73,3.82,3.72,3.76,9673500
12/16/2020 0:00,3.72,3.79,3.65,3.67,7425500
12/17/2020 0:00,3.7,3.9,3.65,3.85,29033000
12/18/2020 0:00,3.86,4.05,3.85,3.88,28651500
12/21/2020 0:00,3.88,3.9,3.78,3.81,5076500
12/22/2020 0:00,3.82,3.87,3.75,3.78,9232500
12/23/2020 0:00,3.8,3.84,3.75,3.76,5319000
12/24/2020 0:00,3.76,3.86,3.75,3.81,10839500
12/28/2020 0:00,3.81,4.1,3.81,4.07,47200500
12/29/2020 0:00,4.14,4.18,4,4.02,38148000
12/30/2020 0:00,4.02,4.09,3.9,3.96,14614000
12/31/2020 0:00,3.98,4,3.9,3.91,10726500
1/1/2021 0:00,3.91,4.03,3.9,3.92,17847500
1/4/2021 0:00,3.96,3.98,3.87,3.89,5215500
1/5/2021 0:00,3.89,3.95,3.82,3.86,6198500
1/6/2021 0:00,3.89,3.9,3.82,3.84,4918000
1/7/2021 0:00,3.88,3.98,3.82,3.85,9146500
1/8/2021 0:00,3.9,4.15,3.85,4.02,37178500
1/11/2021 0:00,4.12,4.14,3.95,4.01,15183500
1/12/2021 0:00,4.04,4.57,4.01,4.5,250242000
1/13/2021 0:00,4.48,4.58,4.23,4.27,110622500
1/14/2021 0:00,4.3,4.4,4.19,4.21,45688500
1/15/2021 0:00,4.18,4.3,4.14,4.19,12121500
1/18/2021 0:00,4.2,4.2,4.04,4.06,33013500
1/19/2021 0:00,4.09,4.14,4.04,4.06,18889000
1/20/2021 0:00,4.06,4.19,4.04,4.1,18219000
1/21/2021 0:00,4.12,4.42,4.12,4.25,143822500
1/22/2021 0:00,4.28,4.33,4.07,4.11,54062500
1/25/2021 0:00,4.15,4.29,4.12,4.13,36610000
1/26/2021 0:00,4.15,4.17,4.09,4.11,22538500
1/27/2021 0:00,4.1,4.16,4.09,4.1,11532000
1/28/2021 0:00,4.13,4.14,4.05,4.09,31212500
1/29/2021 0:00,4.1,4.54,4.1,4.39,141575000
2/1/2021 0:00,4.49,4.65,4.47,4.52,65107000
2/2/2021 0:00,4.5,4.67,4.46,4.49,34216500
2/3/2021 0:00,4.65,4.71,4.6,4.67,59324500
2/4/2021 0:00,4.63,4.7,4.52,4.56,19245500
2/8/2021 0:00,4.56,4.58,4.42,4.46,12233000
2/9/2021 0:00,4.48,4.51,4.41,4.45,8473000
2/10/2021 0:00,4.5,4.66,4.43,4.54,106876000
2/11/2021 0:00,4.58,4.58,4.26,4.33,47091000
2/12/2021 0:00,4.3,4.35,4.23,4.25,5786000
2/15/2021 0:00,4.31,4.35,4.15,4.17,11990000
2/16/2021 0:00,4.2,4.23,4.15,4.16,8411000
2/17/2021 0:00,4.15,4.25,4.14,4.15,15512000
2/18/2021 0:00,4.19,4.19,4.09,4.1,29300500
2/19/2021 0:00,4.13,4.2,4.08,4.12,18588000
2/22/2021 0:00,4.11,4.17,4.05,4.07,13037000
2/23/2021 0:00,4.12,4.19,4.08,4.13,11452000
2/24/2021 0:00,4.13,4.14,4.02,4.04,8465500
2/25/2021 0:00,4.05,4.27,4.03,4.18,32179000
2/26/2021 0:00,4.25,4.25,4.11,4.18,9323000
3/1/2021 0:00,4.17,4.17,4.03,4.07,9207000
3/2/2021 0:00,4.1,4.15,4.05,4.12,8400000
3/3/2021 0:00,4.14,4.17,4.1,4.13,8866000
3/4/2021 0:00,4.01,4.05,3.94,3.96,33106000
3/5/2021 0:00,4,4.03,3.94,4,8126000
3/8/2021 0:00,4.09,4.09,3.9,3.92,10355500
3/9/2021 0:00,3.94,3.95,3.83,3.87,13915500
3/10/2021 0:00,3.9,3.93,3.84,3.85,7559000
3/11/2021 0:00,3.88,3.88,3.66,3.74,17168000
3/12/2021 0:00,3.82,3.9,3.7,3.87,5036000
3/15/2021 0:00,3.97,4.01,3.92,3.99,18736000
3/16/2021 0:00,4.08,4.08,3.91,3.97,3992500
3/17/2021 0:00,4.05,4.16,3.97,4.1,13287500
3/18/2021 0:00,4.19,4.28,4.1,4.12,49488500
3/19/2021 0:00,4.13,4.3,4.06,4.26,38243500
3/22/2021 0:00,4.3,4.35,4.2,4.22,14675000
3/24/2021 0:00,4.22,4.28,4.15,4.17,3011500
3/25/2021 0:00,4.25,4.25,4.12,4.14,7633000
3/26/2021 0:00,4.2,4.24,4.08,4.1,8075500
3/29/2021 0:00,4.15,4.15,3.95,3.98,11930000
3/30/2021 0:00,4,4,3.93,3.97,4552000
3/31/2021 0:00,3.99,4.05,3.96,3.98,6500500
4/1/2021 0:00,4.06,4.08,3.9,3.94,6779500
4/2/2021 0:00,3.98,3.98,3.92,3.93,1999000
4/5/2021 0:00,3.92,3.99,3.84,3.86,3868500
4/6/2021 0:00,3.93,3.94,3.79,3.84,9965500
4/7/2021 0:00,3.89,3.89,3.79,3.82,2840000
4/8/2021 0:00,3.85,3.89,3.8,3.86,2194500
4/9/2021 0:00,3.89,3.89,3.8,3.85,3071000
4/12/2021 0:00,3.9,3.9,3.82,3.83,2154000
4/13/2021 0:00,3.83,3.85,3.78,3.81,2118000
4/14/2021 0:00,3.8,3.93,3.78,3.8,6866000
4/15/2021 0:00,3.82,3.85,3.77,3.78,2500500
4/16/2021 0:00,3.78,3.8,3.77,3.78,671000
4/19/2021 0:00,3.76,3.83,3.76,3.78,6553500
4/20/2021 0:00,3.8,3.84,3.78,3.82,2060000
4/21/2021 0:00,3.85,3.85,3.75,3.76,3596000
4/22/2021 0:00,3.76,3.8,3.72,3.74,6374000
4/23/2021 0:00,3.72,3.75,3.69,3.72,2290500
4/26/2021 0:00,3.7,3.72,3.64,3.65,6581000
4/27/2021 0:00,3.77,3.77,3.59,3.61,9820000
4/28/2021 0:00,3.64,3.75,3.64,3.68,3611500
4/29/2021 0:00,3.68,3.68,3.6,3.63,2816000
4/30/2021 0:00,3.6,3.67,3.56,3.6,11072500
5/3/2021 0:00,3.62,3.62,3.55,3.57,2805500
5/4/2021 0:00,3.56,3.6,3.55,3.6,1955500
5/5/2021 0:00,3.64,3.73,3.6,3.68,4346500
5/6/2021 0:00,3.74,3.74,3.65,3.69,2293500
5/17/2021 0:00,3.9,4.05,3.86,3.99,38306000
5/18/2021 0:00,4.01,4.01,3.88,3.9,12775000
5/19/2021 0:00,4.02,4.26,4.02,4.11,65424500
5/20/2021 0:00,4.13,4.3,4.12,4.18,48238000
5/21/2021 0:00,4.19,4.33,4.13,4.24,39830500
5/24/2021 0:00,4.23,4.24,4.13,4.15,10345500
5/25/2021 0:00,4.14,4.15,4.07,4.09,6222500
5/26/2021 0:00,4.09,4.23,4.01,4.16,19612000
5/27/2021 0:00,4.27,4.44,4.21,4.27,75177500
5/28/2021 0:00,4.3,4.35,4.22,4.25,16020500
5/31/2021 0:00,4.3,4.3,4.13,4.18,33935500
6/1/2021 0:00,4.2,4.25,4.11,4.16,21445500
6/2/2021 0:00,4.13,4.17,4.09,4.1,18739000
6/3/2021 0:00,4.1,4.14,4.07,4.09,10907500
6/4/2021 0:00,4.11,4.13,4.05,4.08,11846500
6/7/2021 0:00,4.17,4.19,4.06,4.08,13305500
6/8/2021 0:00,4.1,4.26,4.06,4.15,20816500
6/9/2021 0:00,4.18,4.36,4.13,4.22,59628000
6/10/2021 0:00,4.25,4.36,4.21,4.22,49097500
6/11/2021 0:00,4.22,4.3,4.17,4.19,29912000
6/14/2021 0:00,4.25,4.31,4.15,4.24,28725000
6/15/2021 0:00,4.26,4.83,4.25,4.69,312971000
6/16/2021 0:00,4.82,4.88,4.43,4.47,114968500
6/17/2021 0:00,4.46,4.57,4.29,4.36,57436500
6/18/2021 0:00,4.37,4.37,4.28,4.3,32301500
6/21/2021 0:00,4.28,4.32,4.17,4.19,24002500
6/22/2021 0:00,4.24,4.25,4.11,4.12,37405500
6/23/2021 0:00,4.14,4.25,4.11,4.16,23641000
6/24/2021 0:00,4.17,4.22,4.1,4.12,15439500
6/25/2021 0:00,4.11,4.13,4.05,4.09,28549000
6/28/2021 0:00,4.15,4.15,4.03,4.04,28314000
6/29/2021 0:00,4.06,4.16,4.05,4.13,7074500
6/30/2021 0:00,4.18,4.24,4.14,4.18,14860500
7/1/2021 0:00,4.14,4.21,4.11,4.15,8627500
7/2/2021 0:00,4.18,4.19,4.05,4.07,12296500
7/5/2021 0:00,4.09,4.09,3.99,4.01,29472500
7/6/2021 0:00,4.05,4.07,3.96,3.98,11188000
7/7/2021 0:00,4,4.03,3.92,3.93,15037500
7/8/2021 0:00,3.93,4.1,3.93,4.02,11649000
7/9/2021 0:00,4.01,4.02,3.94,3.96,7944000
7/12/2021 0:00,3.96,3.98,3.9,3.91,9665000
7/13/2021 0:00,3.9,3.94,3.88,3.9,6929500
7/14/2021 0:00,3.88,3.93,3.83,3.91,18951500
7/15/2021 0:00,3.91,4.1,3.88,4.06,38930500
7/16/2021 0:00,4.06,4.09,3.97,3.99,6741500
7/19/2021 0:00,3.99,4.01,3.91,4,6092000
7/23/2021 0:00,4,4,3.93,3.97,9206000
7/26/2021 0:00,3.99,4,3.92,3.93,3099500
7/27/2021 0:00,3.9,4,3.87,3.89,13093500
7/28/2021 0:00,3.89,3.95,3.85,3.88,11616500
7/29/2021 0:00,3.88,3.9,3.81,3.82,6512500
7/30/2021 0:00,3.88,3.88,3.78,3.81,7296000
8/2/2021 0:00,3.81,3.9,3.8,3.88,3107500
8/3/2021 0:00,3.86,3.95,3.85,3.9,5177000
8/4/2021 0:00,3.91,3.94,3.85,3.88,5700000
8/5/2021 0:00,3.9,3.93,3.84,3.85,7033000
8/6/2021 0:00,3.92,3.92,3.84,3.85,3381500
8/9/2021 0:00,3.88,3.96,3.84,3.84,9981000
8/10/2021 0:00,3.84,3.86,3.8,3.81,7472000
8/11/2021 0:00,3.85,3.86,3.8,3.81,5575000
8/12/2021 0:00,3.8,3.85,3.77,3.79,2063500
8/13/2021 0:00,3.78,3.84,3.76,3.79,2279000
8/16/2021 0:00,3.79,3.79,3.71,3.76,5121000
8/17/2021 0:00,3.76,3.82,3.74,3.75,2683500
8/20/2021 0:00,3.8,3.83,3.75,3.8,3005500
8/23/2021 0:00,3.8,3.87,3.76,3.85,4582000
8/24/2021 0:00,3.88,3.88,3.8,3.8,4826500
8/25/2021 0:00,3.85,3.85,3.77,3.78,3523000
8/26/2021 0:00,3.8,3.82,3.7,3.72,3969500
8/27/2021 0:00,3.7,3.75,3.65,3.7,26430500
8/30/2021 0:00,3.8,3.8,3.7,3.72,2605500
8/31/2021 0:00,3.72,3.75,3.7,3.71,2982500
9/1/2021 0:00,3.7,3.76,3.69,3.72,4012500
9/2/2021 0:00,3.72,3.75,3.66,3.68,2253500
9/3/2021 0:00,3.68,3.73,3.65,3.68,2235000
9/6/2021 0:00,3.75,3.75,3.64,3.65,2121500
9/7/2021 0:00,3.69,3.69,3.61,3.63,4270000
9/8/2021 0:00,3.63,3.67,3.58,3.63,21301000
9/9/2021 0:00,3.69,3.7,3.62,3.65,5523000
9/10/2021 0:00,3.63,3.69,3.63,3.65,2072500
9/13/2021 0:00,3.7,3.76,3.66,3.68,4587500
9/14/2021 0:00,3.68,3.68,3.5,3.54,10853000
9/15/2021 0:00,3.55,3.58,3.51,3.57,5144000
9/16/2021 0:00,3.57,3.63,3.56,3.61,2504500
